hike_name,Field1_links,difficulty,distance,elevation,URL,latitude,longitude,drive_time
Hug Point to Arch Cape Hike,https://www.oregonhikers.org/field_guide/Hug_Point_to_Arch_Cape_Hike,Easy,4.5 miles,40 feet,https://www.oregonhikers.org/field_guide/Hug_Point_Trailhead,Latitude: 45.82866,Longitude: -123.96084,100 minutes
Hummocks Loop Hike,https://www.oregonhikers.org/field_guide/Hummocks_Loop_Hike,Easy,2.7 miles,100 feet,https://www.oregonhikers.org/field_guide/Hummocks_Trailhead,Latitude: 46.2867,Longitude: -122.2717,110 minutes
Hurricane Hill Hike,https://www.oregonhikers.org/field_guide/Hurricane_Hill_Hike,Easy,3 miles,"1,100 feet",https://www.oregonhikers.org/field_guide/Hurricane_Hill_Trailhead,Latitude: 47.97627,Longitude: -123.51739,5 hours
Indian Creek Hike,https://www.oregonhikers.org/field_guide/Indian_Creek_Hike,Easy,3.2 miles,250 feet,https://www.oregonhikers.org/field_guide/Hazel_Avenue_Trailhead,Latitude: 45.70533,Longitude: -121.50802,70 minutes
Indian Racetrack Hike,https://www.oregonhikers.org/field_guide/Indian_Racetrack_Hike,Easy,4.6 miles,760 feet,https://www.oregonhikers.org/field_guide/Falls_Creek_Horse_Camp_Trailhead,Latitude: 45.96601,Longitude: -121.84495,85 minutes
Ives Island Add-on Hike,https://www.oregonhikers.org/field_guide/Ives_Island_Add-on_Hike,Easy,3.3 miles,30 feet,https://www.oregonhikers.org/field_guide/Hamilton_Island_Trailhead,Latitude: 45.6276,Longitude: -121.9785,50 minutes
Ives island Add-on Hike,https://www.oregonhikers.org/field_guide/Ives_island_Add-on_Hike,Easy,3.3 miles,30 feet,https://www.oregonhikers.org/field_guide/Hamilton_Island_Trailhead,Latitude: 45.6276,Longitude: -121.9785,50 minutes
Iwetemlaykin Hike,https://www.oregonhikers.org/field_guide/Iwetemlaykin_Hike,Easy,2.3 miles,145 feet,https://www.oregonhikers.org/field_guide/Iwetemlaykin_Trailhead,Latitude: 45.3429,Longitude: -117.2239,335 minutes
Jackson Bottom Loop Hike,https://www.oregonhikers.org/field_guide/Jackson_Bottom_Loop_Hike,Easy,4.7 miles,35 feet,https://www.oregonhikers.org/field_guide/Jackson_Bottom_Trailhead,Latitude: 45.50060,Longitude: -122.99063,30 minutes
Jackson-Frazier Wetland Loop Hike,https://www.oregonhikers.org/field_guide/Jackson-Frazier_Wetland_Loop_Hike,Easy,0.8 miles,0 feet,https://www.oregonhikers.org/field_guide/Jackson-Frazier_Trailhead,Latitude: 44.6041,Longitude: -123.2399,95 minutes
Jasper Point Hike,https://www.oregonhikers.org/field_guide/Jasper_Point_Hike,Easy,4 miles,315 feet,https://www.oregonhikers.org/field_guide/Prineville_Reservoir_Trailhead,Latitude: 44.1277,Longitude: -120.7229,200 minutes
Jean Lake Hike,https://www.oregonhikers.org/field_guide/Jean_Lake_Hike,Easy,0.8 miles,240 feet,https://www.oregonhikers.org/field_guide/Jean_Lake_Trailhead,Latitude: 45.30644,Longitude: -121.57237,125 minutes
Jenkins Estate Loop Hike,https://www.oregonhikers.org/field_guide/Jenkins_Estate_Loop_Hike,Easy,1.7 miles,350 feet,https://www.oregonhikers.org/field_guide/Jenkins_Estate_Trailhead,Latitude: 45.4624,Longitude: -122.8920,25 minutes
Jenne Butte Hike,https://www.oregonhikers.org/field_guide/Jenne_Butte_Hike,Easy,3.3 miles,690 feet,https://www.oregonhikers.org/field_guide/Linneman_Station_Trailhead,Latitude: 45.48853,Longitude: -122.47011,30 minutes
Joe Dancer Loop Hike,https://www.oregonhikers.org/field_guide/Joe_Dancer_Loop_Hike,Easy,2.2 miles,45 feet,https://www.oregonhikers.org/field_guide/Kiwanis_Marine_Park_Trailhead,Latitude: 45.2079,Longitude: -123.1815,1 hour
John Dellenback Dunes Loop Hike,https://www.oregonhikers.org/field_guide/John_Dellenback_Dunes_Loop_Hike,Easy,4 miles,220 feet,https://www.oregonhikers.org/field_guide/John_Dellenback_Trailhead,Latitude: 43.58392,Longitude: -124.18533,3.5 hours
Johnson Creek Hike,https://www.oregonhikers.org/field_guide/Johnson_Creek_Hike,Easy,4.1 miles,140 feet,https://www.oregonhikers.org/field_guide/Johnson_Creek_Park_Trailhead,Latitude: 45.46144,Longitude: -122.64204,15 minutes
Jordan Woods Hike,https://www.oregonhikers.org/field_guide/Jordan_Woods_Hike,Easy,1.7 miles,180 feet,https://www.oregonhikers.org/field_guide/Jackie_Husen_Park_Trailhead,Latitude: 45.52843,Longitude: -122.78933,20 minutes
Joyce Lake Loop Hike,https://www.oregonhikers.org/field_guide/Joyce_Lake_Loop_Hike,Easy,0.6 miles,60 feet,https://www.oregonhikers.org/field_guide/Joyce_Lake_Trailhead,Latitude: 44.9468,Longitude: -122.2498,115 minutes
Junction Lake Hike,https://www.oregonhikers.org/field_guide/Junction_Lake_Hike,Easy,5 miles,725 feet,https://www.oregonhikers.org/field_guide/East_Crater_Trailhead,Latitude: 45.98032,Longitude: -121.75946,110 minutes
June Lake Hike,https://www.oregonhikers.org/field_guide/June_Lake_Hike,Easy,2.8 miles,440 feet,https://www.oregonhikers.org/field_guide/June_Lake_Trailhead,Latitude: 46.13691,Longitude: -122.15192,1.75 hours
Keizer Rapids Loop Hike,https://www.oregonhikers.org/field_guide/Keizer_Rapids_Loop_Hike,Easy,2.4 miles,55 feet,https://www.oregonhikers.org/field_guide/Chemawa_Road_Trailhead,Latitude: 44.9971,Longitude: -123.0622,55 minutes
Kelley Point Loop Hike,https://www.oregonhikers.org/field_guide/Kelley_Point_Loop_Hike,Easy,1.7 miles,45 feet,https://www.oregonhikers.org/field_guide/Kelley_Point_South_Lot_Trailhead,Latitude: 45.64358,Longitude: -122.76527,15 minutes
Kelly Creek Loop Hike,https://www.oregonhikers.org/field_guide/Kelly_Creek_Loop_Hike,Easy,1.2 miles,130 feet,https://www.oregonhikers.org/field_guide/Woodland_Drive_Trailhead,Latitude: 45.48752,Longitude: -122.38252,35 minutes
Kentucky Falls Hike,https://www.oregonhikers.org/field_guide/Kentucky_Falls_Hike,Easy,4 miles,650 feet,https://www.oregonhikers.org/field_guide/Kentucky_Falls_Trailhead,Latitude: 43.9282,Longitude: -123.7937,3.5 hours
Kilchis Point Loop Hike,https://www.oregonhikers.org/field_guide/Kilchis_Point_Loop_Hike,Easy,2.2 miles,20 feet,https://www.oregonhikers.org/field_guide/Kilchis_Point_Trailhead,Latitude: 45.51263,Longitude: -123.88161,90 minutes
Killin Wetlands Loop Hike,https://www.oregonhikers.org/field_guide/Killin_Wetlands_Loop_Hike,Easy,0.7 miles,60 feet,https://www.oregonhikers.org/field_guide/Killin_Wetlands_Trailhead,Latitude: 45.6161,Longitude: -123.1527,30 minutes
Kiwa Trail Loop Hike,https://www.oregonhikers.org/field_guide/Kiwa_Trail_Loop_Hike,Easy,1.2 miles,0 feet,https://www.oregonhikers.org/field_guide/Kiwa_Trailhead,Latitude: 45.79912,Longitude: -122.75613,45 minutes
Klickitat Canyon Hike,https://www.oregonhikers.org/field_guide/Klickitat_Canyon_Hike,Easy,6.8 miles,100 feet,https://www.oregonhikers.org/field_guide/Company_Haul_Road_Trailhead,Latitude: 45.83468,Longitude: -121.08058,100 minutes
Klickitat Trail: Klickitat Mineral Springs Hike,https://www.oregonhikers.org/field_guide/Klickitat_Trail:_Klickitat_Mineral_Springs_Hike,Easy,5.2 miles,50 feet,https://www.oregonhikers.org/field_guide/Wahkiacus_Trailhead,Latitude: 45.82330,Longitude: -121.09857,100 minutes
La Center Loop Hike,https://www.oregonhikers.org/field_guide/La_Center_Loop_Hike,Easy,4.2 miles,310 feet,https://www.oregonhikers.org/field_guide/Sternwheeler_Park_Trailhead,Latitude: 45.8621,Longitude: -122.6718,30 minutes
Labyrinth Hike,https://www.oregonhikers.org/field_guide/Labyrinth_Hike,Easy,3.6 miles,915 feet,https://www.oregonhikers.org/field_guide/Labyrinth_Trailhead,Latitude: 45.70519,Longitude: -121.38324,80 minutes
Lacamas Heritage Trail Hike,https://www.oregonhikers.org/field_guide/Lacamas_Heritage_Trail_Hike,Easy,7 miles,30 feet,https://www.oregonhikers.org/field_guide/Camas_Heritage_Park_Trailhead,Latitude: 45.60490,Longitude: -122.41157,35 minutes
Lake Marie Loop Hike,https://www.oregonhikers.org/field_guide/Lake_Marie_Loop_Hike,Easy,1.7 miles,50 feet,https://www.oregonhikers.org/field_guide/Lake_Marie_Trailhead,Latitude: 43.66093,Longitude: -124.19789,205 minutes
Lake Sacajawea Loop Hike,https://www.oregonhikers.org/field_guide/Lake_Sacajawea_Loop_Hike,Easy,3.6 miles,35 feet,https://www.oregonhikers.org/field_guide/Nichols_Boulevard_Trailhead,Latitude: 46.12755,Longitude: -122.94369,45 minutes
Langfield Falls Hike,https://www.oregonhikers.org/field_guide/Langfield_Falls_Hike,Easy,0.5 miles,80 feet,https://www.oregonhikers.org/field_guide/Langfield_Falls_Trailhead,Latitude: 46.0990,Longitude: -121.7201,115 minutes
Latourell Falls Loop Hike,https://www.oregonhikers.org/field_guide/Latourell_Falls_Loop_Hike,Easy,2.4 miles,625 feet,https://www.oregonhikers.org/field_guide/Latourell_Falls_Trailhead,Latitude: 45.53880,Longitude: -122.21757,40 minutes
Laurel Hill Chute Loop Hike,https://www.oregonhikers.org/field_guide/Laurel_Hill_Chute_Loop_Hike,Easy,0.6 miles,230 feet,https://www.oregonhikers.org/field_guide/Laurel_Hill_Chute_Trailhead,Latitude: 45.31121,Longitude: -121.80145,70 minutes
Lava Canyon Loop Hike,https://www.oregonhikers.org/field_guide/Lava_Canyon_Loop_Hike,Moderate,1.1 miles,500 feet,https://www.oregonhikers.org/field_guide/Lava_Canyon_Trailhead,Latitude: 46.16569,Longitude: -122.08804,1.75 hours
Lava Cast Forest Loop Hike,https://www.oregonhikers.org/field_guide/Lava_Cast_Forest_Loop_Hike,Easy,1 miles,60 feet,https://www.oregonhikers.org/field_guide/Lava_Cast_Forest_Trailhead,Latitude: 43.81735,Longitude: -121.28862,235 minutes
Leadbetter Point Loop Hike,https://www.oregonhikers.org/field_guide/Leadbetter_Point_Loop_Hike,Moderate,7.7 miles,130 feet,https://www.oregonhikers.org/field_guide/Martha_Jordan_Trailhead,Latitude: 46.58862,Longitude: -124.03013,165 minutes
Leaf Hill Loop Hike,https://www.oregonhikers.org/field_guide/Leaf_Hill_Loop_Hike,Easy,0.3 miles,20 feet,https://www.oregonhikers.org/field_guide/Leaf_Hill_Trailhead,Latitude: 44.65211,Longitude: -120.28017,4 hours
Lemolo Falls via North Umpqua Trail Hike,https://www.oregonhikers.org/field_guide/Lemolo_Falls_via_North_Umpqua_Trail_Hike,Easy,3.5 miles,450 feet,https://www.oregonhikers.org/field_guide/White_Mule_Trailhead,Latitude: 43.3292,Longitude: -122.2028,260 minutes
Lewis and Clark Park Hike,https://www.oregonhikers.org/field_guide/Lewis_and_Clark_Park_Hike,Easy,3 miles,100 feet,https://www.oregonhikers.org/field_guide/Lewis_and_Clark_Park_Trailhead,Latitude: 45.54151,Longitude: -122.37992,25 minutes
Lewis and Clark State Park Loop Hike,https://www.oregonhikers.org/field_guide/Lewis_and_Clark_State_Park_Loop_Hike,Easy,4.8 miles,340 feet,https://www.oregonhikers.org/field_guide/Trail_of_the_Deer_Trailhead,Latitude: 46.5224,Longitude: -122.8134,85 minutes
Lewisburg Saddle Old Growth Hike,https://www.oregonhikers.org/field_guide/Lewisburg_Saddle_Old_Growth_Hike,Easy,2 miles,240 feet,https://www.oregonhikers.org/field_guide/Lewisburg_Saddle_Trailhead,Latitude: 44.63676,Longitude: -123.29578,105 minutes
Lewisville Park Loop Hike,https://www.oregonhikers.org/field_guide/Lewisville_Park_Loop_Hike,Easy,2.8 miles,140 feet,https://www.oregonhikers.org/field_guide/Lewisville_Park_Entrance_Trailhead,Latitude: 45.8126,Longitude: -122.5469,35 minutes
Liahona Loop Hike,https://www.oregonhikers.org/field_guide/Liahona_Loop_Hike,Easy,3.6 miles,730 feet,https://www.oregonhikers.org/field_guide/Liahona_Loop_Trailhead,Latitude: 45.92732,Longitude: -123.04884,85 minutes
Lincoln Beach Hike,https://www.oregonhikers.org/field_guide/Lincoln_Beach_Hike,Easy,5 miles,50 feet,https://www.oregonhikers.org/field_guide/Gleneden_Beach_Trailhead,Latitude: 44.8757,Longitude: -124.0372,110 minutes
Link River Hike,https://www.oregonhikers.org/field_guide/Link_River_Hike,Easy,3.4 miles,85 feet,https://www.oregonhikers.org/field_guide/Link_River_South_Trailhead,Latitude: 42.2192,Longitude: -121.7919,280 minutes
Linton Lake Hike,https://www.oregonhikers.org/field_guide/Linton_Lake_Hike,Easy,3 miles,250 feet,https://www.oregonhikers.org/field_guide/Alder_Springs_Trailhead,Latitude: 44.17663,Longitude: -121.91400,2.75 hours
Lithia Park Loop Hike,https://www.oregonhikers.org/field_guide/Lithia_Park_Loop_Hike,Easy,3.1 miles,345 feet,https://www.oregonhikers.org/field_guide/Ashland_Plaza_Trailhead,Latitude: 42.19717,Longitude: -122.71498,275 minutes
Little Beacon Rock Loop Hike,https://www.oregonhikers.org/field_guide/Little_Beacon_Rock_Loop_Hike,Easy,1.6 miles,375 feet,https://www.oregonhikers.org/field_guide/Hamilton_Mountain_Trailhead,Latitude: 45.63279,Longitude: -122.01973,1 hour
Little Cowhorn Mountain Hike,https://www.oregonhikers.org/field_guide/Little_Cowhorn_Mountain_Hike,Moderate,2 miles,500 feet,https://www.oregonhikers.org/field_guide/Little_Cowhorn_Mountain_Trailhead,Latitude: 44.03735,Longitude: -122.51310,3 hours
Little Crater Lake Hike,https://www.oregonhikers.org/field_guide/Little_Crater_Lake_Hike,Easy,1.4 miles,10 feet,https://www.oregonhikers.org/field_guide/Little_Crater_Lake_Trailhead,Latitude: 45.1478,Longitude: -121.7478,95 minutes
Little Zigzag Falls Hike,https://www.oregonhikers.org/field_guide/Little_Zigzag_Falls_Hike,Easy,0.8 miles,180 feet,https://www.oregonhikers.org/field_guide/Little_Zigzag_Falls_Trailhead,Latitude: 45.31400,Longitude: -121.79596,65 minutes
Lost Creek Loop Hike,https://www.oregonhikers.org/field_guide/Lost_Creek_Loop_Hike,Easy,0.6 miles,10 feet,https://www.oregonhikers.org/field_guide/Lost_Creek_Trailhead,Latitude: 45.3813,Longitude: -121.8367,80 minutes
Lost Lake Loop Hike,https://www.oregonhikers.org/field_guide/Lost_Lake_Loop_Hike,Easy,3.2 miles,60 feet,https://www.oregonhikers.org/field_guide/Lost_Lake_Trailhead,Latitude: 45.49585,Longitude: -121.82248,2 hours
Lost Lake Old Growth Loop Hike,https://www.oregonhikers.org/field_guide/Lost_Lake_Old_Growth_Loop_Hike,Easy,2.2 miles,120 feet,https://www.oregonhikers.org/field_guide/Lost_Lake_Trailhead,Latitude: 45.49585,Longitude: -121.82248,2 hours
Lowami Hart Woods Loop Hike,https://www.oregonhikers.org/field_guide/Lowami_Hart_Woods_Loop_Hike,Easy,1.1 miles,140 feet,https://www.oregonhikers.org/field_guide/Hart_Road_Trailhead,Latitude: 45.4658,Longitude: -122.8307,20 minutes
Lower Beaver Creek Canyon Hike,https://www.oregonhikers.org/field_guide/Lower_Beaver_Creek_Canyon_Hike,Easy,4.8 miles,325 feet,https://www.oregonhikers.org/field_guide/Glenn_Otto_Trailhead,Latitude: 45.5375,Longitude: -122.3785,25 minutes
Lower Berley Lake Hike,https://www.oregonhikers.org/field_guide/Lower_Berley_Lake_Hike,Easy,7.6 miles,763 feet,https://www.oregonhikers.org/field_guide/Santiam_Pass_Trailhead,Latitude: 44.42568,Longitude: -121.84988,2.5 hours
Lower Marble Creek Falls Hike,https://www.oregonhikers.org/field_guide/Lower_Marble_Creek_Falls_Hike,Easy,1.2 miles,70 feet,https://www.oregonhikers.org/field_guide/Merwin_Park_Trailhead,Latitude: 45.9568,Longitude: -122.5616,45 minutes
Lower berley lake,https://www.oregonhikers.org/field_guide/Lower_berley_lake,Easy,7.6 miles,763 feet,https://www.oregonhikers.org/field_guide/Santiam_Pass_Trailhead,Latitude: 44.42568,Longitude: -121.84988,2.5 hours
Lucia Falls Loop Hike,https://www.oregonhikers.org/field_guide/Lucia_Falls_Loop_Hike,Easy,1.1 miles,20 feet,https://www.oregonhikers.org/field_guide/Lucia_Falls_Trailhead,Latitude: 45.84044,Longitude: -122.44848,1 hour
Luckiamute Landing Hike,https://www.oregonhikers.org/field_guide/Luckiamute_Landing_Hike,Easy,4 miles,50 feet,https://www.oregonhikers.org/field_guide/Luckiamute_Landing_Trailhead,Latitude: 44.73205,Longitude: -123.15249,85 minutes
Luckiamute Wetland Hike,https://www.oregonhikers.org/field_guide/Luckiamute_Wetland_Hike,Easy,1.1 miles,45 feet,https://www.oregonhikers.org/field_guide/South_Luckiamute_Trailhead,Latitude: 44.71572,Longitude: -123.16297,80 minutes
Luscher Farm-Cooks Butte Loop Hike,https://www.oregonhikers.org/field_guide/Luscher_Farm-Cooks_Butte_Loop_Hike,Easy,5.7 miles,385 feet,https://www.oregonhikers.org/field_guide/Hazelia_Field_Trailhead,Latitude: 45.39622,Longitude: -122.68729,20 minutes
Magness Tree Farm Loop Hike,https://www.oregonhikers.org/field_guide/Magness_Tree_Farm_Loop_Hike,Easy,4.5 miles,775 feet,https://www.oregonhikers.org/field_guide/Magness_Memorial_Trailhead,Latitude: 45.2950,Longitude: -122.8526,35 minutes
Maple Ridge Loop Hike,https://www.oregonhikers.org/field_guide/Maple_Ridge_Loop_Hike,Easy,2.6 miles,370 feet,https://www.oregonhikers.org/field_guide/South_Falls_Lodge_Trailhead,Latitude: 44.87752,Longitude: -122.65513,80 minutes
Maricara Loop Hike,https://www.oregonhikers.org/field_guide/Maricara_Loop_Hike,Easy,0.6 miles,110 feet,https://www.oregonhikers.org/field_guide/Maricara_Trailhead,Latitude: 45.44911,Longitude: -122.70762,10 minutes
Marshall Park Hike,https://www.oregonhikers.org/field_guide/Marshall_Park_Hike,Easy,3.1 miles,585 feet,https://www.oregonhikers.org/field_guide/Marshall_Park_Trailhead_(on_12th),Latitude: 45.45526,Longitude: -122.69285,15 minutes
Martin Luther King Park Loop Hike,https://www.oregonhikers.org/field_guide/Martin_Luther_King_Park_Loop_Hike,Easy,2.2 miles,230 feet,https://www.oregonhikers.org/field_guide/Martin_Luther_King_Park_Trailhead,Latitude: 44.5906,Longitude: -123.3080,90 minutes
Mary S. Young State Park Loop Hike,https://www.oregonhikers.org/field_guide/Mary_S._Young_State_Park_Loop_Hike,Easy,3.7 miles,300 feet,https://www.oregonhikers.org/field_guide/Mary_S._Young_Trailhead,Latitude: 45.38053,Longitude: -122.62804,20 minutes
Marys Peak Meadow Edge Hike,https://www.oregonhikers.org/field_guide/Marys_Peak_Meadow_Edge_Hike,Easy,1.8 miles,450 feet,https://www.oregonhikers.org/field_guide/Marys_Peak_Campground_Trailhead,Latitude: 44.50912,Longitude: -123.55991,2 hours
Marys Peak Summit Hike,https://www.oregonhikers.org/field_guide/Marys_Peak_Summit_Hike,Easy,1.5 miles,400 feet,https://www.oregonhikers.org/field_guide/Marys_Peak_Summit_Trailhead,Latitude: 44.51055,Longitude: -123.55068,2 hours
McDowell Creek Falls Loop Hike,https://www.oregonhikers.org/field_guide/McDowell_Creek_Falls_Loop_Hike,Easy,1.8 miles,230 feet,https://www.oregonhikers.org/field_guide/Royal_Terrace_Falls_Trailhead,Latitude: 44.4643,Longitude: -122.6827,105 minutes
McLoughlin Promenade Hike,https://www.oregonhikers.org/field_guide/McLoughlin_Promenade_Hike,Easy,2.3 miles,275 feet,https://www.oregonhikers.org/field_guide/Municipal_Elevator_Trailhead,Latitude: 45.35709,Longitude: -122.60811,25 minutes
McVay Beach Hike,https://www.oregonhikers.org/field_guide/McVay_Beach_Hike,Easy,3.1 miles,50 feet,https://www.oregonhikers.org/field_guide/McVay_Rock_Trailhead,Latitude: 42.0199,Longitude: -124.2359,355 minutes
Memaloose Lake Hike,https://www.oregonhikers.org/field_guide/Memaloose_Lake_Hike,Easy,2.6 miles,700 feet,https://www.oregonhikers.org/field_guide/Memaloose_Lake_Trailhead,Latitude: 45.10005,Longitude: -122.21871,1.5 hours
Memorial Park to Boones Ferry Landing Hike,https://www.oregonhikers.org/field_guide/Memorial_Park_to_Boones_Ferry_Landing_Hike,Easy,4.1 miles,180 feet,https://www.oregonhikers.org/field_guide/Memorial_Park_Trailhead,Latitude: 45.3010,Longitude: -122.7594,30 minutes
Merrill Lake Loop Hike,https://www.oregonhikers.org/field_guide/Merrill_Lake_Loop_Hike,Easy,0.9 miles,145 feet,https://www.oregonhikers.org/field_guide/Merrill_Lake_Trailhead,Latitude: 46.0938,Longitude: -122.3194,75 minutes
Middle Lewis River Falls Loop Hike,https://www.oregonhikers.org/field_guide/Middle_Lewis_River_Falls_Loop_Hike,Easy,1.1 miles,190 feet,https://www.oregonhikers.org/field_guide/Middle_Falls_Trailhead,Latitude: 46.16622,Longitude: -121.86705,2.25 hours
Mike Miller Park Loop Hike,https://www.oregonhikers.org/field_guide/Mike_Miller_Park_Loop_Hike,Easy,1.2 miles,115 feet,https://www.oregonhikers.org/field_guide/Mike_Miller_Educational_Trailhead,Latitude: 44.60180,Longitude: -124.05204,140 minutes
Mill Creek Greenway Hike,https://www.oregonhikers.org/field_guide/Mill_Creek_Greenway_Hike,Easy,3.4 miles,45 feet,https://www.oregonhikers.org/field_guide/Hermanson_Pond_Trailhead,Latitude: 45.1316,Longitude: -122.8557,40 minutes
Mill Hill Loop Hike,https://www.oregonhikers.org/field_guide/Mill_Hill_Loop_Hike,Easy,2.8 miles,110 feet,https://www.oregonhikers.org/field_guide/Mill_Hill_Trailhead,Latitude: 44.41007,Longitude: -123.33502,115 minutes
Millersylvania Loop Hike,https://www.oregonhikers.org/field_guide/Millersylvania_Loop_Hike,Easy,3.9 miles,180 feet,https://www.oregonhikers.org/field_guide/Millersylvania_Trailhead,Latitude: 46.9097,Longitude: -122.9069,95 minutes
Milwaukie Old Town Loop Hike,https://www.oregonhikers.org/field_guide/Milwaukie_Old_Town_Loop_Hike,Easy,2.7 miles,70 feet,https://www.oregonhikers.org/field_guide/Milwaukie_Riverfront_Park_Trailhead,Latitude: 45.4424,Longitude: -122.6428,15 minutes
Mima Mounds Loop Hike,https://www.oregonhikers.org/field_guide/Mima_Mounds_Loop_Hike,Easy,3.2 miles,30 feet,https://www.oregonhikers.org/field_guide/Mima_Mounds_Trailhead,Latitude: 46.9054,Longitude: -123.0475,105 minutes
Minto-Brown Island Loop Hike,https://www.oregonhikers.org/field_guide/Minto-Brown_Island_Loop_Hike,Easy,9.3 miles,45 feet,https://www.oregonhikers.org/field_guide/Minto-Brown_Lot_1_Trailhead,Latitude: 44.92167,Longitude: -123.05875,55 minutes
Mirror Lake Hike,https://www.oregonhikers.org/field_guide/Mirror_Lake_Hike,Easy,4.4 miles,640 feet,https://www.oregonhikers.org/field_guide/Mirror_Lake_Trailhead,Latitude: 45.30277,Longitude: -121.77728,75 minutes
Molalla River State Park Hike,https://www.oregonhikers.org/field_guide/Molalla_River_State_Park_Hike,Easy,2.5 miles,95 feet,https://www.oregonhikers.org/field_guide/Cottonwood_Trailhead,Latitude: 45.2954,Longitude: -122.7017,35 minutes
Moon Falls Hike,https://www.oregonhikers.org/field_guide/Moon_Falls_Hike,Easy,1.1 miles,250 feet,https://www.oregonhikers.org/field_guide/Moon_Falls_Trailhead,Latitude: 43.734546,Longitude: -122.620661,3.2 hours
Morgan Lake Loop Hike,https://www.oregonhikers.org/field_guide/Morgan_Lake_Loop_Hike,Easy,2.5 miles,40 feet,https://www.oregonhikers.org/field_guide/Smithfield_Road_Trailhead,Latitude: 44.98335,Longitude: -123.26408,60 minutes
Mosier Plateau Hike,https://www.oregonhikers.org/field_guide/Mosier_Plateau_Hike,Easy,3.5 miles,760 feet,https://www.oregonhikers.org/field_guide/Mosier_Trailhead,Latitude: 45.6841,Longitude: -121.3972,1 hour
Moulton Falls Hike,https://www.oregonhikers.org/field_guide/Moulton_Falls_Hike,Easy,5.9 miles,260 feet,https://www.oregonhikers.org/field_guide/Hantwick_Road_Trailhead,Latitude: 45.8376,Longitude: -122.4344,50 minutes
Mount Baldy Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Baldy_Loop_Hike,Easy,3.5 miles,510 feet,https://www.oregonhikers.org/field_guide/Dillard_West_Trailhead,Latitude: 43.9867,Longitude: -123.0647,115 minutes
Mount Defiance from Wahtum Lake Road Hike,https://www.oregonhikers.org/field_guide/Mount_Defiance_from_Wahtum_Lake_Road_Hike,Easy,3.2 miles,"1,145 feet",https://www.oregonhikers.org/field_guide/Upper_Mount_Defiance_Trailhead,Latitude: 45.63621,Longitude: -121.74248,100 minutes
Mount June and Sawtooth Rock Hike,https://www.oregonhikers.org/field_guide/Mount_June_and_Sawtooth_Rock_Hike,Easy,5 miles,"1,500 feet",https://www.oregonhikers.org/field_guide/Mount_June_Trailhead,Latitude: 43.7918,Longitude: -122.7314,3 hours
Mount Lowe Hike,https://www.oregonhikers.org/field_guide/Mount_Lowe_Hike,Easy,3 miles,665 feet,https://www.oregonhikers.org/field_guide/Rho_Ridge_Northern_Trailhead,Latitude: 44.97247,Longitude: -121.97665,2 hours
Mount Pisgah Arboretum Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Pisgah_Arboretum_Loop_Hike,Easy,1.9 miles,350 feet,https://www.oregonhikers.org/field_guide/Mount_Pisgah_West_Summit_Trailhead,Latitude: 44.0077,Longitude: -122.9815,115 minutes
Mount Scott Creek Hike,https://www.oregonhikers.org/field_guide/Mount_Scott_Creek_Hike,Easy,2.3 miles,160 feet,https://www.oregonhikers.org/field_guide/Southern_Lites_Park_Trailhead,Latitude: 45.43539,Longitude: -122.54309,25 minutes
Mount Scott Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Scott_Loop_Hike,Easy,3.1 miles,530 feet,https://www.oregonhikers.org/field_guide/Greiner_Lane_Trailhead,Latitude: 45.44737,Longitude: -122.53789,30 minutes
Mount Sylvania Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Sylvania_Loop_Hike,Easy,4.6 miles,775 feet,https://www.oregonhikers.org/field_guide/McNary_Park_Trailhead,Latitude: 45.4364,Longitude: -122.7198,15 minutes
Mount Tabor Hike,https://www.oregonhikers.org/field_guide/Mount_Tabor_Hike,Easy,2 miles,350 feet,https://www.oregonhikers.org/field_guide/Lincoln_Street_Trailhead,Latitude: 45.50894,Longitude: -122.59748,15 minutes
Mount Talbert Perimeter Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Talbert_Perimeter_Loop_Hike,Moderate,2.3 miles,595 feet,https://www.oregonhikers.org/field_guide/Sunnyside_Road_Trailhead,Latitude: 45.43151,Longitude: -122.54440,25 minutes
Mount Talbert Summit Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Talbert_Summit_Loop_Hike,Easy,3.1 miles,685 feet,https://www.oregonhikers.org/field_guide/Mather_Road_Trailhead,Latitude: 45.42044,Longitude: -122.55272,25 minutes
Mount Williams Loop Hike,https://www.oregonhikers.org/field_guide/Mount_Williams_Loop_Hike,Easy,3.3 miles,390 feet,https://www.oregonhikers.org/field_guide/Burntwood_Park_Trailhead,Latitude: 45.46617,Longitude: -122.84159,25 minutes
Munson Creek Falls Hike,https://www.oregonhikers.org/field_guide/Munson_Creek_Falls_Hike,Easy,0.6 miles,95 feet,https://www.oregonhikers.org/field_guide/Munson_Creek_Falls_Trailhead,Latitude: 45.36564,Longitude: -123.77353,95 minutes
Murtha Ranch Loop Hike,https://www.oregonhikers.org/field_guide/Murtha_Ranch_Loop_Hike,Easy,1.9 miles,100 feet,https://www.oregonhikers.org/field_guide/Murtha_Ranch_Trailhead,Latitude: 45.4807,Longitude: -120.4640,2.25 hours
